# ==========================================
# IOTSYN.COM - IoT Synthetic Data Engine
# ==========================================
# GENERATOR VERSION: 3.1.0
# UNIQUE ID: iotsyn_69d115dc8c6862.91946550
# DOMAIN: IIoT_Network
# CONFIGURATION: Attack rate: 16%
# ROWS: 10000
# INTERVAL SECONDS: 10
# SEED: 3660478114
# LICENSE: CC0 1.0 Universal
# STATISTICAL MODEL: Normal: Periodic polling (protocol-specific packet sizes), deterministic intervals + jitter Attacks: Burst-based Markov state machine (MitM, Replay, False Data Injection, DoS, Recon) Protocols: Modbus TCP (35%), OPC UA (25%), DNP3 (15%), BACnet (8%), EtherNet/IP (10%), MQTT (7%) Device roles: PLC, HMI, SCADA Server, RTU, Engineering Workstation, Historian
# GENERATION DATE: 2026-04-04 13:45:00
# LICENSE: CC0 1.0 Universal (Public Domain)
# CITATION: IoTSyn Dataset Generator (2026). Available: https://iotsyn.com
# ==========================================
#
Timestamp,Source_IP,Dest_IP,Source_Port,Dest_Port,Protocol,Packet_Size,Connection_Duration,Packets_Sent,Bytes_Transferred,Flow_Rate,Device_Role,Function_Code,Attack_Type,Attack_Phase,Label
"2026-03-29 07:18:40",197.133.6.34,10.0.1.14,24611,20000,DNP3,482,0.119,8,3856,32350.69,External,4,MitM,escalation,Malicious
"2026-03-29 07:18:50",197.133.6.34,10.0.1.28,60232,502,Modbus_TCP,445,0.243,2,890,3662.2,External,3,MitM,escalation,Malicious
"2026-03-29 07:19:00",197.133.6.34,10.0.1.22,19542,502,Modbus_TCP,292,0.587,9,2628,4478.94,External,3,MitM,escalation,Malicious
"2026-03-29 07:19:10",197.133.6.34,10.0.1.15,62540,502,Modbus_TCP,310,0.825,3,930,1127.72,External,3,MitM,peak,Malicious
"2026-03-29 07:19:20",197.133.6.34,10.0.1.24,56479,47808,BACnet,221,0.473,2,442,934.85,External,0,MitM,peak,Malicious
"2026-03-29 07:19:30",197.133.6.34,10.0.1.25,21436,20000,DNP3,170,0.297,17,2890,9743.41,External,1,MitM,peak,Malicious
"2026-03-29 07:19:40",197.133.6.34,10.0.1.25,46439,20000,DNP3,179,0.724,5,895,1236.4,External,5,MitM,peak,Malicious
"2026-03-29 07:19:50",197.133.6.34,10.0.1.28,22233,20000,DNP3,223,0.176,14,3122,17689.29,External,5,MitM,peak,Malicious
"2026-03-29 07:20:00",197.133.6.34,10.0.1.20,21511,20000,DNP3,298,0.849,17,5066,5968.83,External,2,MitM,peak,Malicious
"2026-03-29 07:20:10",197.133.6.34,10.0.1.16,55755,502,Modbus_TCP,370,0.583,18,6660,11430.51,External,3,MitM,peak,Malicious
"2026-03-29 07:20:20",197.133.6.34,10.0.1.22,3116,20000,DNP3,270,0.674,8,2160,3206.55,External,2,MitM,peak,Malicious
"2026-03-29 07:20:30",197.133.6.34,10.0.1.28,57142,20000,DNP3,312,0.748,8,2496,3337.92,External,5,MitM,cooldown,Malicious
"2026-03-29 07:20:40",197.133.6.34,10.0.1.28,6298,1883,MQTT,262,0.322,9,2358,7334.22,External,0,MitM,cooldown,Malicious
"2026-03-29 07:20:50",197.133.6.34,10.0.1.19,36652,20000,DNP3,378,0.442,14,5292,11981.29,External,2,MitM,cooldown,Malicious
"2026-03-29 07:21:00",10.0.1.24,10.0.1.13,53461,1883,MQTT,112,0.2,6,672,3352.21,SCADA_Server,0,Normal,none,Normal
"2026-03-29 07:21:10",10.0.1.14,10.0.1.22,53922,20000,DNP3,165,0.175,1,165,940.65,Engineering_Workstation,2,Normal,none,Normal
"2026-03-29 07:21:20",10.0.1.19,10.0.1.20,6038,44818,EtherNet_IP,198,0.343,7,1386,4044.54,RTU,0,Normal,none,Normal
"2026-03-29 07:21:30",10.0.1.27,10.0.1.13,54127,20000,DNP3,171,0.218,3,513,2352.65,Historian,6,Normal,none,Normal
"2026-03-29 07:21:40",10.0.1.16,10.0.1.22,15141,4840,OPC_UA,127,0.177,8,1016,5728.28,PLC,0,Normal,none,Normal
"2026-03-29 07:21:50",10.0.1.13,10.0.1.21,45262,20000,DNP3,116,0.195,3,348,1785.93,RTU,15,Normal,none,Normal
"2026-03-29 07:22:00",10.0.1.13,10.0.1.15,32331,47808,BACnet,86,0.247,5,430,1737.92,RTU,0,Normal,none,Normal
"2026-03-29 07:22:10",10.0.1.21,10.0.1.12,53937,20000,DNP3,116,0.429,3,348,810.48,Historian,5,Normal,none,Normal
"2026-03-29 07:22:20",60.5.181.68,10.0.1.19,56920,20000,DNP3,472,0.68,20,9440,13892.21,External,3,MitM,recon,Malicious
"2026-03-29 07:22:30",60.5.181.68,10.0.1.18,43428,20000,DNP3,214,0.519,19,4066,7841.49,External,4,MitM,recon,Malicious
"2026-03-29 07:22:40",60.5.181.68,10.0.1.13,6158,20000,DNP3,381,0.528,11,4191,7935.67,External,5,MitM,recon,Malicious
"2026-03-29 07:22:50",60.5.181.68,10.0.1.25,15601,20000,DNP3,120,0.548,3,360,657.04,External,2,MitM,recon,Malicious
"2026-03-29 07:23:00",60.5.181.68,10.0.1.13,23591,20000,DNP3,101,0.913,8,808,884.99,External,4,MitM,escalation,Malicious
"2026-03-29 07:23:10",60.5.181.68,10.0.1.13,9999,44818,EtherNet_IP,212,0.921,3,636,690.77,External,0,MitM,escalation,Malicious
"2026-03-29 07:23:20",60.5.181.68,10.0.1.14,36587,4840,OPC_UA,150,0.67,7,1050,1566.6,External,0,MitM,escalation,Malicious
"2026-03-29 07:23:30",60.5.181.68,10.0.1.26,45344,20000,DNP3,235,0.632,17,3995,6319.31,External,2,MitM,escalation,Malicious
"2026-03-29 07:23:40",60.5.181.68,10.0.1.13,62470,4840,OPC_UA,495,0.395,19,9405,23817.4,External,0,MitM,peak,Malicious
"2026-03-29 07:23:50",60.5.181.68,10.0.1.25,59797,1883,MQTT,340,0.704,9,3060,4343.94,External,0,MitM,peak,Malicious
"2026-03-29 07:24:00",60.5.181.68,10.0.1.10,44927,44818,EtherNet_IP,499,0.937,7,3493,3729.49,External,0,MitM,peak,Malicious
"2026-03-29 07:24:10",60.5.181.68,10.0.1.14,45195,44818,EtherNet_IP,318,0.539,5,1590,2952.61,External,0,MitM,peak,Malicious
"2026-03-29 07:24:20",60.5.181.68,10.0.1.15,5985,1883,MQTT,301,0.927,6,1806,1948.21,External,0,MitM,peak,Malicious
"2026-03-29 07:24:30",60.5.181.68,10.0.1.18,43693,1883,MQTT,265,0.308,20,5300,17206.79,External,0,MitM,peak,Malicious
"2026-03-29 07:24:40",60.5.181.68,10.0.1.21,2108,20000,DNP3,427,0.291,8,3416,11750.55,External,3,MitM,peak,Malicious
"2026-03-29 07:24:50",60.5.181.68,10.0.1.12,55846,20000,DNP3,396,0.269,10,3960,14717.91,External,1,MitM,peak,Malicious
"2026-03-29 07:25:00",60.5.181.68,10.0.1.13,63737,20000,DNP3,285,0.445,17,4845,10876.49,External,15,MitM,peak,Malicious
"2026-03-29 07:25:10",60.5.181.68,10.0.1.15,54532,1883,MQTT,211,0.951,18,3798,3994.58,External,0,MitM,peak,Malicious
"2026-03-29 07:25:20",60.5.181.68,10.0.1.18,28881,4840,OPC_UA,450,0.593,12,5400,9106.12,External,0,MitM,cooldown,Malicious
"2026-03-29 07:25:30",60.5.181.68,10.0.1.24,28777,502,Modbus_TCP,299,0.602,8,2392,3971.64,External,16,MitM,cooldown,Malicious
"2026-03-29 07:25:40",60.5.181.68,10.0.1.24,37047,20000,DNP3,313,0.605,5,1565,2587.97,External,6,MitM,cooldown,Malicious
"2026-03-29 07:25:50",60.5.181.68,10.0.1.13,6500,20000,DNP3,338,0.975,14,4732,4855.67,External,16,MitM,cooldown,Malicious
"2026-03-29 07:26:00",10.0.1.20,10.0.1.14,15376,20000,DNP3,119,0.171,4,476,2778.41,Engineering_Workstation,1,Normal,none,Normal
"2026-03-29 07:26:10",10.0.1.18,10.0.1.10,55559,20000,DNP3,125,0.402,2,250,621.95,SCADA_Server,5,Normal,none,Normal
"2026-03-29 07:26:20",10.0.1.19,10.0.1.12,17822,20000,DNP3,64,0.232,4,256,1103.71,RTU,16,Normal,none,Normal
"2026-03-29 07:26:30",10.0.1.16,10.0.1.25,24764,502,Modbus_TCP,97,0.324,7,679,2092.47,PLC,3,Normal,none,Normal
"2026-03-29 07:26:40",8.90.201.134,10.0.1.21,51677,502,Modbus_TCP,940,0.441,169,158860,360096.95,External,6,DoS,recon,Malicious
"2026-03-29 07:26:50",8.90.201.134,10.0.1.23,30495,502,Modbus_TCP,940,1.95,92,86480,44351.96,External,5,DoS,recon,Malicious
"2026-03-29 07:27:00",8.90.201.134,10.0.1.21,3989,4840,OPC_UA,940,0.843,143,134420,159399.22,External,0,DoS,recon,Malicious
"2026-03-29 07:27:10",8.90.201.134,10.0.1.21,4779,4840,OPC_UA,940,1.691,104,97760,57814.8,External,0,DoS,recon,Malicious
"2026-03-29 07:27:20",8.90.201.134,10.0.1.26,9834,502,Modbus_TCP,940,1.148,120,112800,98282.72,External,4,DoS,recon,Malicious
"2026-03-29 07:27:30",8.90.201.134,10.0.1.17,39130,502,Modbus_TCP,940,0.131,116,109040,829979.28,External,1,DoS,recon,Malicious
"2026-03-29 07:27:40",8.90.201.134,10.0.1.22,62721,502,Modbus_TCP,940,1.814,151,141940,78244.51,External,2,DoS,recon,Malicious
"2026-03-29 07:27:50",8.90.201.134,10.0.1.26,14462,502,Modbus_TCP,940,1.369,113,106220,77598.68,External,3,DoS,recon,Malicious
"2026-03-29 07:28:00",8.90.201.134,10.0.1.13,7091,502,Modbus_TCP,940,1.24,168,157920,127349.19,External,3,DoS,recon,Malicious
"2026-03-29 07:28:10",8.90.201.134,10.0.1.18,16411,4840,OPC_UA,1220,1.922,252,307440,159923.53,External,0,DoS,escalation,Malicious
"2026-03-29 07:28:20",8.90.201.134,10.0.1.26,37968,4840,OPC_UA,1220,1.195,210,256200,214368.2,External,0,DoS,escalation,Malicious
"2026-03-29 07:28:30",8.90.201.134,10.0.1.27,7840,4840,OPC_UA,1220,1.035,191,233020,225153.85,External,0,DoS,escalation,Malicious
"2026-03-29 07:28:40",8.90.201.134,10.0.1.16,62608,502,Modbus_TCP,1220,1.063,262,319640,300649.1,External,2,DoS,escalation,Malicious
"2026-03-29 07:28:50",8.90.201.134,10.0.1.14,55012,502,Modbus_TCP,1220,1.569,201,245220,156309.01,External,1,DoS,escalation,Malicious
"2026-03-29 07:29:00",8.90.201.134,10.0.1.15,12927,502,Modbus_TCP,1220,0.529,244,297680,563074.93,External,6,DoS,escalation,Malicious
"2026-03-29 07:29:10",8.90.201.134,10.0.1.10,37443,4840,OPC_UA,1220,0.113,174,212280,1881369.4,External,0,DoS,escalation,Malicious
"2026-03-29 07:29:20",8.90.201.134,10.0.1.23,27893,4840,OPC_UA,1220,0.125,235,286700,2288653.67,External,0,DoS,escalation,Malicious
"2026-03-29 07:29:30",8.90.201.134,10.0.1.26,9720,4840,OPC_UA,1220,1.001,240,292800,292645.1,External,0,DoS,escalation,Malicious
"2026-03-29 07:29:40",8.90.201.134,10.0.1.20,37402,502,Modbus_TCP,1220,1.39,186,226920,163263.15,External,4,DoS,escalation,Malicious
"2026-03-29 07:29:50",8.90.201.134,10.0.1.20,63886,4840,OPC_UA,1220,0.843,268,326960,388006.97,External,0,DoS,escalation,Malicious
"2026-03-29 07:30:00",8.90.201.134,10.0.1.13,38708,4840,OPC_UA,1220,1.986,224,273280,137568.83,External,0,DoS,escalation,Malicious
"2026-03-29 07:30:10",8.90.201.134,10.0.1.27,33087,502,Modbus_TCP,1500,1.097,344,516000,470504.57,External,4,DoS,peak,Malicious
"2026-03-29 07:30:20",8.90.201.134,10.0.1.25,30103,502,Modbus_TCP,1500,0.878,266,399000,454244.88,External,6,DoS,peak,Malicious
"2026-03-29 07:30:30",8.90.201.134,10.0.1.14,36394,4840,OPC_UA,1500,1.957,263,394500,201576.9,External,0,DoS,peak,Malicious
"2026-03-29 07:30:40",8.90.201.134,10.0.1.22,25260,4840,OPC_UA,1500,1.21,305,457500,378105.63,External,0,DoS,peak,Malicious
"2026-03-29 07:30:50",8.90.201.134,10.0.1.19,54221,502,Modbus_TCP,1500,1.313,271,406500,309532.15,External,5,DoS,peak,Malicious
"2026-03-29 07:31:00",8.90.201.134,10.0.1.22,30601,502,Modbus_TCP,1500,0.951,329,493500,518925.85,External,6,DoS,peak,Malicious
"2026-03-29 07:31:10",8.90.201.134,10.0.1.11,59353,502,Modbus_TCP,1500,0.443,266,399000,900544.03,External,15,DoS,peak,Malicious
"2026-03-29 07:31:20",8.90.201.134,10.0.1.16,48538,502,Modbus_TCP,1500,1.588,262,393000,247544.45,External,6,DoS,peak,Malicious
"2026-03-29 07:31:30",8.90.201.134,10.0.1.11,9109,4840,OPC_UA,1500,1.946,339,508500,261270.21,External,0,DoS,peak,Malicious
"2026-03-29 07:31:40",8.90.201.134,10.0.1.21,15881,502,Modbus_TCP,1500,0.478,295,442500,925953.69,External,2,DoS,peak,Malicious
"2026-03-29 07:31:50",8.90.201.134,10.0.1.18,40306,4840,OPC_UA,1500,1.47,258,387000,263266.6,External,0,DoS,peak,Malicious
"2026-03-29 07:32:00",8.90.201.134,10.0.1.18,50904,4840,OPC_UA,1500,1.178,331,496500,421393.62,External,0,DoS,peak,Malicious
"2026-03-29 07:32:10",8.90.201.134,10.0.1.17,11869,502,Modbus_TCP,1500,1.181,329,493500,417765.5,External,3,DoS,peak,Malicious
"2026-03-29 07:32:20",8.90.201.134,10.0.1.18,5132,502,Modbus_TCP,1500,1.591,316,474000,297918.57,External,16,DoS,peak,Malicious
"2026-03-29 07:32:30",8.90.201.134,10.0.1.12,30633,4840,OPC_UA,1500,1.075,251,376500,350272.85,External,0,DoS,peak,Malicious
"2026-03-29 07:32:40",8.90.201.134,10.0.1.22,45191,4840,OPC_UA,1500,1.076,275,412500,383481.75,External,0,DoS,peak,Malicious
"2026-03-29 07:32:50",8.90.201.134,10.0.1.15,55640,4840,OPC_UA,1500,0.396,273,409500,1033027.34,External,0,DoS,peak,Malicious
"2026-03-29 07:33:00",8.90.201.134,10.0.1.28,11344,502,Modbus_TCP,1500,1.987,257,385500,193980.21,External,15,DoS,peak,Malicious
"2026-03-29 07:33:10",8.90.201.134,10.0.1.21,28949,502,Modbus_TCP,1500,1.566,283,424500,271039.99,External,16,DoS,peak,Malicious
"2026-03-29 07:33:20",8.90.201.134,10.0.1.27,56826,502,Modbus_TCP,1500,0.85,259,388500,456879.19,External,16,DoS,peak,Malicious
"2026-03-29 07:33:30",8.90.201.134,10.0.1.20,52053,4840,OPC_UA,1500,1.928,261,391500,203067.42,External,0,DoS,peak,Malicious
"2026-03-29 07:33:40",8.90.201.134,10.0.1.28,12076,4840,OPC_UA,1500,0.171,285,427500,2499937.58,External,0,DoS,peak,Malicious
"2026-03-29 07:33:50",8.90.201.134,10.0.1.10,12495,4840,OPC_UA,1500,1.246,344,516000,414024.04,External,0,DoS,peak,Malicious
"2026-03-29 07:34:00",8.90.201.134,10.0.1.10,27424,502,Modbus_TCP,1500,1.164,323,484500,416231.49,External,4,DoS,peak,Malicious
"2026-03-29 07:34:10",8.90.201.134,10.0.1.17,51585,4840,OPC_UA,1500,0.69,344,516000,747898.5,External,0,DoS,peak,Malicious
"2026-03-29 07:34:20",8.90.201.134,10.0.1.21,21307,502,Modbus_TCP,1500,1.691,331,496500,293548.92,External,3,DoS,peak,Malicious
"2026-03-29 07:34:30",8.90.201.134,10.0.1.19,18346,4840,OPC_UA,1080,0.153,193,208440,1363320.5,External,0,DoS,cooldown,Malicious
"2026-03-29 07:34:40",8.90.201.134,10.0.1.23,15205,502,Modbus_TCP,1080,0.378,166,179280,474664.83,External,5,DoS,cooldown,Malicious
"2026-03-29 07:34:50",8.90.201.134,10.0.1.25,38735,502,Modbus_TCP,1080,1.181,193,208440,176428.34,External,3,DoS,cooldown,Malicious
"2026-03-29 07:35:00",8.90.201.134,10.0.1.14,29735,4840,OPC_UA,1080,1.048,203,219240,209211.87,External,0,DoS,cooldown,Malicious
"2026-03-29 07:35:10",8.90.201.134,10.0.1.24,25871,502,Modbus_TCP,1080,1.731,130,140400,81094.52,External,5,DoS,cooldown,Malicious
"2026-03-29 07:35:20",8.90.201.134,10.0.1.18,63094,502,Modbus_TCP,1080,0.485,186,200880,414380.37,External,16,DoS,cooldown,Malicious
"2026-03-29 07:35:30",8.90.201.134,10.0.1.14,35249,502,Modbus_TCP,1080,1.896,196,211680,111664.27,External,2,DoS,cooldown,Malicious
"2026-03-29 07:35:40",8.90.201.134,10.0.1.15,60506,4840,OPC_UA,1080,1.845,218,235440,127610.87,External,0,DoS,cooldown,Malicious
"2026-03-29 07:35:50",8.90.201.134,10.0.1.19,65506,4840,OPC_UA,1080,0.665,188,203040,305109.82,External,0,DoS,cooldown,Malicious
"2026-03-29 07:36:00",8.90.201.134,10.0.1.28,21220,502,Modbus_TCP,1080,0.545,163,176040,323243.75,External,4,DoS,cooldown,Malicious
"2026-03-29 07:36:10",8.90.201.134,10.0.1.20,16240,4840,OPC_UA,1080,0.549,151,163080,297271.75,External,0,DoS,cooldown,Malicious
"2026-03-29 07:36:20",10.0.1.16,10.0.1.15,42544,4840,OPC_UA,216,0.301,5,1080,3586.83,PLC,0,Normal,none,Normal
"2026-03-29 07:36:30",10.0.1.23,10.0.1.15,5200,1883,MQTT,33,0.453,1,33,72.84,HMI,0,Normal,none,Normal
"2026-03-29 07:36:40",10.0.1.11,10.0.1.19,41960,20000,DNP3,65,0.39,3,195,500.24,HMI,1,Normal,none,Normal
"2026-03-29 07:36:50",2.208.36.33,10.0.1.19,6079,20000,DNP3,478,0.77,8,3824,4966.99,External,6,MitM,recon,Malicious
"2026-03-29 07:37:00",2.208.36.33,10.0.1.16,47658,4840,OPC_UA,132,0.496,20,2640,5323.35,External,0,MitM,recon,Malicious
"2026-03-29 07:37:10",2.208.36.33,10.0.1.13,27624,20000,DNP3,491,0.855,14,6874,8038.78,External,16,MitM,recon,Malicious
"2026-03-29 07:37:20",2.208.36.33,10.0.1.22,52674,1883,MQTT,179,0.401,6,1074,2678.13,External,0,MitM,recon,Malicious
"2026-03-29 07:37:30",2.208.36.33,10.0.1.19,53069,20000,DNP3,113,0.473,13,1469,3108.59,External,1,MitM,escalation,Malicious
"2026-03-29 07:37:40",2.208.36.33,10.0.1.12,14175,1883,MQTT,479,0.363,18,8622,23775.28,External,0,MitM,escalation,Malicious
"2026-03-29 07:37:50",2.208.36.33,10.0.1.20,18456,47808,BACnet,238,0.259,3,714,2761.71,External,0,MitM,escalation,Malicious
"2026-03-29 07:38:00",2.208.36.33,10.0.1.19,34247,4840,OPC_UA,286,0.158,8,2288,14474.73,External,0,MitM,escalation,Malicious
"2026-03-29 07:38:10",2.208.36.33,10.0.1.14,3317,20000,DNP3,294,0.979,14,4116,4204.95,External,1,MitM,peak,Malicious
"2026-03-29 07:38:20",2.208.36.33,10.0.1.15,60041,44818,EtherNet_IP,315,0.125,19,5985,47988.76,External,0,MitM,peak,Malicious
"2026-03-29 07:38:30",2.208.36.33,10.0.1.20,13996,4840,OPC_UA,171,0.139,9,1539,11057.02,External,0,MitM,peak,Malicious
"2026-03-29 07:38:40",2.208.36.33,10.0.1.20,49932,4840,OPC_UA,485,0.146,7,3395,23217.39,External,0,MitM,peak,Malicious
"2026-03-29 07:38:50",2.208.36.33,10.0.1.14,9273,1883,MQTT,125,0.537,20,2500,4655.79,External,0,MitM,peak,Malicious
"2026-03-29 07:39:00",2.208.36.33,10.0.1.24,22018,1883,MQTT,215,0.908,11,2365,2604.16,External,0,MitM,peak,Malicious
"2026-03-29 07:39:10",2.208.36.33,10.0.1.27,36835,44818,EtherNet_IP,347,0.542,10,3470,6397.92,External,0,MitM,peak,Malicious
"2026-03-29 07:39:20",2.208.36.33,10.0.1.21,25296,47808,BACnet,440,0.69,3,1320,1912.44,External,0,MitM,peak,Malicious
"2026-03-29 07:39:30",2.208.36.33,10.0.1.14,23544,4840,OPC_UA,145,0.487,12,1740,3574.32,External,0,MitM,peak,Malicious
"2026-03-29 07:39:40",2.208.36.33,10.0.1.11,57406,20000,DNP3,439,0.343,6,2634,7680.72,External,6,MitM,cooldown,Malicious
"2026-03-29 07:39:50",2.208.36.33,10.0.1.27,31668,20000,DNP3,493,0.825,5,2465,2987.58,External,15,MitM,cooldown,Malicious
"2026-03-29 07:40:00",2.208.36.33,10.0.1.12,58181,4840,OPC_UA,407,0.846,12,4884,5772.22,External,0,MitM,cooldown,Malicious
"2026-03-29 07:40:10",2.208.36.33,10.0.1.12,36786,4840,OPC_UA,389,0.293,2,778,2651.77,External,0,MitM,cooldown,Malicious
"2026-03-29 07:40:20",10.0.1.22,10.0.1.11,62466,4840,OPC_UA,269,0.455,1,269,591.54,PLC,0,Normal,none,Normal
"2026-03-29 07:40:30",10.0.1.26,10.0.1.24,58827,44818,EtherNet_IP,240,0.068,2,480,7040.86,Engineering_Workstation,0,Normal,none,Normal
"2026-03-29 07:40:40",10.0.1.22,10.0.1.21,61257,20000,DNP3,143,0.158,4,572,3620.48,PLC,2,Normal,none,Normal
"2026-03-29 07:40:50",128.238.212.4,10.0.1.23,6353,20000,DNP3,243,0.118,1,243,2054.2,External,16,False_Data_Injection,recon,Malicious
"2026-03-29 07:41:00",128.238.212.4,10.0.1.25,11942,502,Modbus_TCP,295,0.112,3,885,7890.05,External,16,False_Data_Injection,recon,Malicious
"2026-03-29 07:41:10",128.238.212.4,10.0.1.26,28445,502,Modbus_TCP,225,0.143,5,1125,7894.04,External,16,False_Data_Injection,recon,Malicious
"2026-03-29 07:41:20",128.238.212.4,10.0.1.22,48800,20000,DNP3,243,0.161,2,486,3016.46,External,6,False_Data_Injection,escalation,Malicious
"2026-03-29 07:41:30",128.238.212.4,10.0.1.22,10543,502,Modbus_TCP,245,0.19,1,245,1286.11,External,16,False_Data_Injection,escalation,Malicious
"2026-03-29 07:41:40",128.238.212.4,10.0.1.23,57275,20000,DNP3,297,0.251,5,1485,5914.74,External,16,False_Data_Injection,escalation,Malicious
"2026-03-29 07:41:50",128.238.212.4,10.0.1.11,59076,502,Modbus_TCP,81,0.226,5,405,1793.13,External,6,False_Data_Injection,escalation,Malicious
"2026-03-29 07:42:00",128.238.212.4,10.0.1.13,32038,20000,DNP3,91,0.12,3,273,2280.23,External,6,False_Data_Injection,peak,Malicious
"2026-03-29 07:42:10",128.238.212.4,10.0.1.21,20860,502,Modbus_TCP,208,0.109,5,1040,9556.14,External,16,False_Data_Injection,peak,Malicious
"2026-03-29 07:42:20",128.238.212.4,10.0.1.10,37036,502,Modbus_TCP,225,0.248,5,1125,4527.35,External,6,False_Data_Injection,peak,Malicious
"2026-03-29 07:42:30",128.238.212.4,10.0.1.25,62049,502,Modbus_TCP,166,0.209,4,664,3169.98,External,16,False_Data_Injection,peak,Malicious
"2026-03-29 07:42:40",128.238.212.4,10.0.1.12,53777,502,Modbus_TCP,223,0.11,1,223,2027.8,External,6,False_Data_Injection,peak,Malicious
"2026-03-29 07:42:50",128.238.212.4,10.0.1.20,42460,20000,DNP3,269,0.233,1,269,1156.98,External,16,False_Data_Injection,peak,Malicious
"2026-03-29 07:43:00",128.238.212.4,10.0.1.22,10257,20000,DNP3,195,0.036,2,390,10816.33,External,6,False_Data_Injection,peak,Malicious
"2026-03-29 07:43:10",128.238.212.4,10.0.1.21,1092,502,Modbus_TCP,183,0.176,3,549,3113.43,External,6,False_Data_Injection,peak,Malicious
"2026-03-29 07:43:20",128.238.212.4,10.0.1.17,4197,20000,DNP3,298,0.19,4,1192,6282.18,External,6,False_Data_Injection,peak,Malicious
"2026-03-29 07:43:30",128.238.212.4,10.0.1.21,39874,502,Modbus_TCP,252,0.277,5,1260,4546.53,External,6,False_Data_Injection,cooldown,Malicious
"2026-03-29 07:43:40",128.238.212.4,10.0.1.23,31547,20000,DNP3,206,0.258,5,1030,3988.03,External,6,False_Data_Injection,cooldown,Malicious
"2026-03-29 07:43:50",128.238.212.4,10.0.1.23,60683,502,Modbus_TCP,101,0.249,3,303,1214.77,External,6,False_Data_Injection,cooldown,Malicious
"2026-03-29 07:44:00",128.238.212.4,10.0.1.21,47467,502,Modbus_TCP,198,0.257,4,792,3079.77,External,6,False_Data_Injection,cooldown,Malicious
"2026-03-29 07:44:10",10.0.1.20,10.0.1.10,1260,20000,DNP3,81,0.141,5,405,2879.28,Engineering_Workstation,3,Normal,none,Normal
"2026-03-29 07:44:20",10.0.1.27,10.0.1.21,27835,44818,EtherNet_IP,157,0.336,2,314,934.51,Historian,0,Normal,none,Normal
"2026-03-29 07:44:30",10.0.1.21,10.0.1.15,54146,20000,DNP3,127,0.254,7,889,3501.6,Historian,4,Normal,none,Normal
"2026-03-29 07:44:40",7.207.39.148,10.0.1.25,31901,20000,DNP3,262,0.228,17,4454,19549.08,External,5,MitM,recon,Malicious
"2026-03-29 07:44:50",7.207.39.148,10.0.1.16,34124,20000,DNP3,240,0.316,3,720,2275.44,External,15,MitM,recon,Malicious
"2026-03-29 07:45:00",7.207.39.148,10.0.1.21,20107,1883,MQTT,281,0.305,11,3091,10140.18,External,0,MitM,recon,Malicious
"2026-03-29 07:45:10",7.207.39.148,10.0.1.13,48051,502,Modbus_TCP,459,0.357,20,9180,25719.8,External,1,MitM,escalation,Malicious
"2026-03-29 07:45:20",7.207.39.148,10.0.1.15,24279,4840,OPC_UA,275,0.54,20,5500,10183.31,External,0,MitM,escalation,Malicious
"2026-03-29 07:45:30",7.207.39.148,10.0.1.16,16575,20000,DNP3,368,0.408,10,3680,9018.77,External,16,MitM,escalation,Malicious
"2026-03-29 07:45:40",7.207.39.148,10.0.1.23,10499,20000,DNP3,409,0.977,10,4090,4185.99,External,3,MitM,escalation,Malicious
"2026-03-29 07:45:50",7.207.39.148,10.0.1.23,33078,4840,OPC_UA,300,0.253,3,900,3558.08,External,0,MitM,peak,Malicious
"2026-03-29 07:46:00",7.207.39.148,10.0.1.28,25188,44818,EtherNet_IP,218,0.532,8,1744,3275.41,External,0,MitM,peak,Malicious
"2026-03-29 07:46:10",7.207.39.148,10.0.1.15,23582,20000,DNP3,270,0.79,5,1350,1708.03,External,4,MitM,peak,Malicious
"2026-03-29 07:46:20",7.207.39.148,10.0.1.26,12036,44818,EtherNet_IP,368,0.695,19,6992,10054.21,External,0,MitM,peak,Malicious
"2026-03-29 07:46:30",7.207.39.148,10.0.1.16,44440,20000,DNP3,358,0.813,14,5012,6164.81,External,16,MitM,peak,Malicious
"2026-03-29 07:46:40",7.207.39.148,10.0.1.14,24821,44818,EtherNet_IP,492,0.877,16,7872,8980.96,External,0,MitM,peak,Malicious
"2026-03-29 07:46:50",7.207.39.148,10.0.1.10,39320,20000,DNP3,180,0.996,18,3240,3252.22,External,1,MitM,peak,Malicious
"2026-03-29 07:47:00",7.207.39.148,10.0.1.25,1280,502,Modbus_TCP,257,0.752,19,4883,6496.59,External,3,MitM,peak,Malicious
"2026-03-29 07:47:10",7.207.39.148,10.0.1.12,53732,502,Modbus_TCP,339,0.552,2,678,1228.22,External,6,MitM,peak,Malicious
"2026-03-29 07:47:20",7.207.39.148,10.0.1.21,41390,20000,DNP3,167,0.864,4,668,772.89,External,1,MitM,cooldown,Malicious
"2026-03-29 07:47:30",7.207.39.148,10.0.1.28,45751,20000,DNP3,202,0.756,3,606,801.77,External,2,MitM,cooldown,Malicious
"2026-03-29 07:47:40",7.207.39.148,10.0.1.20,17411,4840,OPC_UA,178,0.747,4,712,953.63,External,0,MitM,cooldown,Malicious
"2026-03-29 07:47:50",7.207.39.148,10.0.1.13,15774,20000,DNP3,443,0.546,9,3987,7300.5,External,16,MitM,cooldown,Malicious
"2026-03-29 07:48:00",10.0.1.21,10.0.1.13,2477,1883,MQTT,63,0.065,6,378,5857.59,Historian,0,Normal,none,Normal
