Timestamp,Sensor_ID,Fog_Node_ID,Temperature,Pressure,Vibration,Is_Failure,Protocol,Connection_Duration,Flow_Rate,Bytes_Transferred,Packet_Size,Device_Role,Source_IP,Dest_IP,Label
2026-03-29 00:42:10,S43,F3,76.56519010115709,92.26815121850252,37.33673338082265,1,DNP3,0.108,4044.42,436,109,External,151.72.227.184,10.0.1.20,Malicious
2026-03-29 00:42:20,S44,F4,93.10151582267497,100.97042244784114,47.13079324981572,1,DNP3,0.173,3905.81,676,169,External,151.72.227.184,10.0.1.10,Malicious
2026-03-29 00:42:30,S45,F0,89.34457522245609,96.76143804020298,44.52223541918328,1,DNP3,0.392,3994.93,1566,174,External,151.72.227.184,10.0.1.18,Malicious
2026-03-29 00:42:40,S46,F1,90.77219574565359,95.8749925240281,42.71144344095876,1,OPC_UA,0.225,2595.4,585,117,External,151.72.227.184,10.0.1.24,Malicious
2026-03-29 00:42:50,S47,F2,60.44125057714589,94.22408846678029,21.66816565041382,1,DNP3,0.104,12339.05,1287,143,External,151.72.227.184,10.0.1.18,Malicious
2026-03-29 00:43:00,S48,F3,76.64615992719047,108.6724092469799,20.20633886658948,1,DNP3,0.163,5002.9,816,102,External,151.72.227.184,10.0.1.26,Malicious
2026-03-29 00:43:10,S49,F4,79.25376606541295,113.43965567241915,26.37341831586419,0,OPC_UA,0.034,56241.71,1895,379,PLC,10.0.1.16,10.0.1.14,Normal
2026-03-29 00:43:20,S50,F0,60.76769107292227,107.34895198261083,39.90570781740357,0,DNP3,0.162,1172.34,190,95,Historian,10.0.1.21,10.0.1.22,Normal
2026-03-29 00:43:30,S51,F1,70.39252834980137,94.4088812876463,32.33592466647637,0,EtherNet_IP,0.282,603.24,170,85,SCADA_Server,10.0.1.18,10.0.1.23,Normal
2026-03-29 00:43:40,S52,F2,90.4115929248854,114.33371309800413,32.072187778979355,1,MQTT,0.712,727.19,518,259,External,8.5.104.206,10.0.1.24,Malicious
2026-03-29 00:43:50,S53,F3,65.48438822915996,109.07864121491185,46.53760664688841,1,DNP3,0.407,10875.24,4424,316,External,8.5.104.206,10.0.1.10,Malicious
2026-03-29 00:44:00,S54,F4,81.41240525810366,101.64497118380987,46.86688544395516,1,DNP3,0.25,20653.78,5160,344,External,8.5.104.206,10.0.1.11,Malicious
2026-03-29 00:44:10,S55,F0,68.6080748806895,110.22390886608189,47.275257921607576,1,DNP3,0.595,10448.37,6220,311,External,8.5.104.206,10.0.1.27,Malicious
2026-03-29 00:44:20,S56,F1,60.48483098575573,97.79714937728498,29.416342295450818,1,DNP3,0.73,6542.32,4774,434,External,8.5.104.206,10.0.1.23,Malicious
2026-03-29 00:44:30,S57,F2,69.64805830398166,100.35576625482632,40.73167438217786,1,Modbus_TCP,0.932,294.11,274,137,External,8.5.104.206,10.0.1.25,Malicious
2026-03-29 00:44:40,S58,F3,99.03495019640215,117.52457529395971,28.14899543823109,1,OPC_UA,0.589,16730.8,9860,493,External,8.5.104.206,10.0.1.11,Malicious
2026-03-29 00:44:50,S59,F4,92.06148447531959,98.71513517014262,25.718294992233496,1,Modbus_TCP,0.822,4268.43,3510,351,External,8.5.104.206,10.0.1.28,Malicious
2026-03-29 00:45:00,S60,F0,98.38306577284133,104.0996480447381,25.538973720421076,1,DNP3,0.465,3285.32,1529,139,External,8.5.104.206,10.0.1.15,Malicious
2026-03-29 00:45:10,S61,F1,79.5141617570545,116.70423412188043,30.26322862590782,1,Modbus_TCP,0.555,14875.04,8262,459,External,8.5.104.206,10.0.1.18,Malicious
2026-03-29 00:45:20,S62,F2,64.38944794710014,111.23164050802582,32.89872859339465,1,DNP3,0.776,4757.75,3690,410,External,8.5.104.206,10.0.1.23,Malicious
2026-03-29 00:45:30,S63,F3,81.91837955894772,91.86609678494108,44.92847513165205,1,OPC_UA,0.162,12165.06,1974,141,External,8.5.104.206,10.0.1.22,Malicious
2026-03-29 00:45:40,S64,F4,78.17509338239844,94.4190913283691,23.596732804181364,1,OPC_UA,0.927,2926.74,2712,339,External,8.5.104.206,10.0.1.15,Malicious
2026-03-29 00:45:50,S65,F0,93.77428330958463,90.2352477231575,42.04777542184682,1,DNP3,0.793,6536.81,5184,288,External,8.5.104.206,10.0.1.16,Malicious
2026-03-29 00:46:00,S66,F1,63.923303231369786,108.9276537068749,35.94364742567916,1,OPC_UA,0.908,4043.61,3672,408,External,8.5.104.206,10.0.1.20,Malicious
2026-03-29 00:46:10,S67,F2,79.52964548087112,103.43020276231255,28.638360280279777,1,BACnet,0.364,1153.18,420,105,External,8.5.104.206,10.0.1.28,Malicious
2026-03-29 00:46:20,S68,F3,66.00194658775936,94.02824552706826,34.78458753598474,1,OPC_UA,0.821,2587.61,2124,118,External,8.5.104.206,10.0.1.27,Malicious
2026-03-29 00:46:30,S69,F4,72.9870370756024,118.73802363170311,28.99826209331068,1,OPC_UA,0.157,11047.64,1735,347,External,8.5.104.206,10.0.1.17,Malicious
2026-03-29 00:46:40,S70,F0,89.49428309551199,105.8897917183686,37.88245865714918,1,OPC_UA,0.412,4022.6,1656,138,External,8.5.104.206,10.0.1.25,Malicious
2026-03-29 00:46:50,S71,F1,79.04072517475066,97.25679882338667,33.01531768565732,1,OPC_UA,0.281,4426,1244,311,External,8.5.104.206,10.0.1.18,Malicious
2026-03-29 00:47:00,S72,F2,75.03553140583077,105.01810713464123,24.93216587236636,1,MQTT,0.523,1517.83,794,397,External,8.5.104.206,10.0.1.17,Malicious
2026-03-29 00:47:10,S73,F3,75.7790511428014,110.38860998205323,23.4974922366709,1,MQTT,0.708,9687.44,6855,457,External,8.5.104.206,10.0.1.13,Malicious
2026-03-29 00:47:20,S74,F4,78.37787073623946,92.28717653920694,36.40087046216391,1,OPC_UA,0.512,3024.84,1550,155,External,8.5.104.206,10.0.1.12,Malicious
2026-03-29 00:47:30,S75,F0,91.40066175348227,98.24111445143676,47.0723909985831,1,DNP3,0.992,3573.59,3546,197,External,8.5.104.206,10.0.1.18,Malicious
2026-03-29 00:47:40,S76,F1,95.68338755760938,114.20896472651981,30.318730596730568,1,DNP3,0.647,5088.5,3294,366,External,8.5.104.206,10.0.1.25,Malicious
2026-03-29 00:47:50,S77,F2,98.21338746015712,103.78994611207983,41.9900032166787,1,OPC_UA,0.938,6757.99,6336,396,External,8.5.104.206,10.0.1.23,Malicious
2026-03-29 00:48:00,S78,F3,91.4761354502118,106.39731426096884,39.759840648193006,1,DNP3,0.491,1925.42,945,315,External,8.5.104.206,10.0.1.26,Malicious
2026-03-29 00:48:10,S79,F4,72.61627582992051,102.98448006628408,47.946647429284425,1,OPC_UA,0.372,11601.07,4320,240,External,8.5.104.206,10.0.1.12,Malicious
2026-03-29 00:48:20,S80,F0,87.52538824346169,91.31699827929015,44.629430518974225,1,OPC_UA,0.187,9103.71,1700,425,External,8.5.104.206,10.0.1.10,Malicious
2026-03-29 00:48:30,S81,F1,77.50412496221568,94.97249339460468,36.99815776716389,1,OPC_UA,0.9,9329.94,8398,442,External,8.5.104.206,10.0.1.13,Malicious
2026-03-29 00:48:40,S82,F2,70.18682488184204,103.36624916225672,39.71091494702322,1,OPC_UA,0.362,10291.32,3726,207,External,8.5.104.206,10.0.1.22,Malicious
2026-03-29 00:48:50,S83,F3,93.6348631770369,96.27556396223784,46.951593997521044,1,Modbus_TCP,0.214,1726.14,369,123,External,8.5.104.206,10.0.1.24,Malicious
2026-03-29 00:49:00,S84,F4,61.537053958493,91.49937085979036,31.985563537608044,1,DNP3,0.985,2776.77,2736,144,External,8.5.104.206,10.0.1.23,Malicious
2026-03-29 00:49:10,S85,F0,96.07047968541694,115.30948992155471,29.80384117573332,1,MQTT,0.317,1098.48,348,174,External,8.5.104.206,10.0.1.20,Malicious
2026-03-29 00:49:20,S86,F1,78.45909858498936,119.43577587492348,20.32433250905589,1,OPC_UA,0.424,15830.44,6705,447,External,8.5.104.206,10.0.1.26,Malicious
2026-03-29 00:49:30,S87,F2,85.48805907233123,113.79428621990218,44.79653222574393,1,DNP3,0.204,13498.32,2760,230,External,8.5.104.206,10.0.1.11,Malicious
2026-03-29 00:49:40,S88,F3,86.37415688823131,115.61354765114001,44.02942101210095,1,DNP3,0.776,5742.91,4455,495,External,8.5.104.206,10.0.1.18,Malicious
2026-03-29 00:49:50,S89,F4,95.80470962826146,97.25931390951136,23.13363554300454,1,MQTT,0.846,6621.5,5603,431,External,8.5.104.206,10.0.1.15,Malicious
2026-03-29 00:50:00,S90,F0,85.46678728668829,118.818809265396,37.305721433981006,1,Modbus_TCP,0.44,4946.66,2178,121,External,8.5.104.206,10.0.1.26,Malicious
2026-03-29 00:50:10,S91,F1,84.55734339040248,95.90777113360285,33.91945094500662,1,DNP3,0.297,5177.07,1540,140,External,8.5.104.206,10.0.1.13,Malicious
2026-03-29 00:50:20,S92,F2,62.6660816224276,118.54289431085496,23.561272865273345,1,OPC_UA,0.359,6570.42,2358,262,External,8.5.104.206,10.0.1.11,Malicious
2026-03-29 00:50:30,S93,F3,80.73632087780817,119.84457881897853,49.417046811821706,1,Modbus_TCP,0.897,2549.81,2286,127,External,8.5.104.206,10.0.1.10,Malicious
2026-03-29 00:50:40,S94,F4,66.00676003268167,111.35168417238145,26.440876623900664,1,DNP3,0.364,2572.75,936,104,External,8.5.104.206,10.0.1.27,Malicious
2026-03-29 00:50:50,S95,F0,89.49735074885942,119.43431195375466,22.017025402716833,1,OPC_UA,0.717,3359.43,2410,241,External,8.5.104.206,10.0.1.10,Malicious
2026-03-29 00:51:00,S96,F1,80.48887683250697,107.08619338701311,37.845421385057286,1,BACnet,0.487,1519.14,740,148,External,8.5.104.206,10.0.1.26,Malicious
2026-03-29 00:51:10,S97,F2,87.20911116833413,97.78625349528271,42.16600031399098,1,OPC_UA,0.535,8581.63,4592,287,External,8.5.104.206,10.0.1.28,Malicious
2026-03-29 00:51:20,S98,F3,61.66691602409537,103.10987656996863,20.973303381415608,1,DNP3,0.234,2815.94,658,329,External,8.5.104.206,10.0.1.28,Malicious
2026-03-29 00:51:30,S99,F4,63.39168064183213,107.80682806136357,39.761529161810664,0,DNP3,0.289,169.29,49,49,HMI,10.0.1.11,10.0.1.13,Normal
2026-03-29 00:51:40,S0,F0,97.28473129934449,111.48970164188047,22.19244686081045,0,DNP3,0.332,379.43,126,63,PLC,10.0.1.10,10.0.1.16,Normal
2026-03-29 00:51:50,S1,F1,82.60532734356836,92.1625300799602,38.67029793851738,0,DNP3,0.246,1937.67,477,159,SCADA_Server,10.0.1.18,10.0.1.13,Normal
2026-03-29 00:52:00,S2,F2,87.8660329550757,92.13770183295776,49.435335102868834,0,OPC_UA,0.342,5151.26,1764,252,Historian,10.0.1.21,10.0.1.11,Normal
2026-03-29 00:52:10,S3,F3,96.89997524709183,90.36325425704662,25.703229493511827,0,DNP3,0.449,1648.9,740,148,SCADA_Server,10.0.1.18,10.0.1.24,Normal
2026-03-29 00:52:20,S4,F4,88.28954537253594,118.6950419489844,43.7778534886515,0,Modbus_TCP,0.088,4763.09,420,105,Historian,10.0.1.27,10.0.1.22,Normal
2026-03-29 00:52:30,S5,F0,66.10156171657046,112.12525078377021,47.236963813388584,0,EtherNet_IP,0.148,7010.27,1040,208,Historian,10.0.1.27,10.0.1.18,Normal
2026-03-29 00:52:40,S6,F1,83.05153440667253,100.59754225506192,48.31104778460663,0,Modbus_TCP,0.054,7791.79,420,84,RTU,10.0.1.19,10.0.1.27,Normal
2026-03-29 00:52:50,S7,F2,84.26860185531424,98.89606743862966,48.804068132163415,0,BACnet,0.037,30124.1,1128,141,RTU,10.0.1.19,10.0.1.23,Normal
2026-03-29 00:53:00,S8,F3,76.96522685209544,100.49109689237548,35.64378916164416,0,OPC_UA,0.22,10783.89,2368,296,Historian,10.0.1.21,10.0.1.28,Normal
2026-03-29 00:53:10,S9,F4,89.45776942498891,113.23960593543546,49.31923723974511,1,DNP3,0.331,2559.3,848,106,External,33.5.22.189,10.0.1.24,Malicious
2026-03-29 00:53:20,S10,F0,97.37468059076059,109.84111833211243,42.71930621403317,1,DNP3,0.326,3467.02,1130,113,External,33.5.22.189,10.0.1.10,Malicious
2026-03-29 00:53:30,S11,F1,97.02274051627106,95.55586703602404,24.850143087108858,1,EtherNet_IP,0.061,10306.14,624,156,External,33.5.22.189,10.0.1.12,Malicious
2026-03-29 00:53:40,S12,F2,78.03357485616529,95.22328006002253,34.3070031940391,1,EtherNet_IP,0.311,3183.73,990,165,External,33.5.22.189,10.0.1.13,Malicious
2026-03-29 00:53:50,S13,F3,64.52952183363021,92.95186949140192,41.549935261160115,1,DNP3,0.241,2350.66,567,189,External,33.5.22.189,10.0.1.16,Malicious
2026-03-29 00:54:00,S14,F4,99.39364795849337,109.80908159104014,27.420209474572502,1,MQTT,0.437,1971.1,861,123,External,33.5.22.189,10.0.1.28,Malicious
2026-03-29 00:54:10,S15,F0,93.55592345783737,112.93117986665209,39.218455506466626,1,Modbus_TCP,0.286,5726.48,1638,182,External,33.5.22.189,10.0.1.18,Malicious
2026-03-29 00:54:20,S16,F1,64.98650724813068,97.95139284975012,39.998014371398575,1,BACnet,0.46,665.12,306,102,External,33.5.22.189,10.0.1.23,Malicious
2026-03-29 00:54:30,S17,F2,96.83367530469489,90.62834883092738,24.88099231425698,1,OPC_UA,0.369,574.45,212,106,External,33.5.22.189,10.0.1.14,Malicious
2026-03-29 00:54:40,S18,F3,94.79585448248514,92.46515002429283,36.95255937358269,1,DNP3,0.136,9455.14,1290,129,External,33.5.22.189,10.0.1.15,Malicious
2026-03-29 00:54:50,S19,F4,80.75352228504289,119.03580104535092,43.148807329358235,1,BACnet,0.155,720.9,112,112,External,33.5.22.189,10.0.1.20,Malicious
2026-03-29 00:55:00,S20,F0,83.65101742979718,98.86334332432261,34.966869936078254,1,MQTT,0.056,8963.67,500,100,External,33.5.22.189,10.0.1.15,Malicious
2026-03-29 00:55:10,S21,F1,75.96010815480521,113.076694435144,20.363093503283224,1,DNP3,0.283,2250.54,637,91,External,33.5.22.189,10.0.1.18,Malicious
2026-03-29 00:55:20,S22,F2,62.19046555288125,108.73990706562792,20.271154072378764,1,Modbus_TCP,0.211,4265.76,900,100,External,33.5.22.189,10.0.1.24,Malicious
2026-03-29 00:55:30,S23,F3,73.40788966583604,101.45818918958688,30.710880319100365,1,EtherNet_IP,0.364,1278.46,465,155,External,33.5.22.189,10.0.1.23,Malicious
2026-03-29 00:55:40,S24,F4,92.11413794392045,96.17061786586666,47.78582205295346,1,DNP3,0.053,10765.66,568,71,External,33.5.22.189,10.0.1.11,Malicious
2026-03-29 00:55:50,S25,F0,60.18528092018411,93.6415925447822,26.860303388108264,1,Modbus_TCP,0.333,1562.12,520,104,External,33.5.22.189,10.0.1.17,Malicious
2026-03-29 00:56:00,S26,F1,73.33996686764577,108.450389041166,39.03091066615062,1,EtherNet_IP,0.349,3686.21,1287,143,External,33.5.22.189,10.0.1.28,Malicious
2026-03-29 00:56:10,S27,F2,75.92674774363773,113.23901341913364,26.662276120799618,1,DNP3,0.35,3583.75,1256,157,External,33.5.22.189,10.0.1.27,Malicious
2026-03-29 00:56:20,S28,F3,81.49582411751692,109.31712760623392,29.650099689786458,1,DNP3,0.101,12241.81,1239,177,External,33.5.22.189,10.0.1.28,Malicious
2026-03-29 00:56:30,S29,F4,96.79422465651042,105.90906399747475,45.44126268804452,1,MQTT,0.307,593.5,182,182,External,33.5.22.189,10.0.1.16,Malicious
2026-03-29 00:56:40,S30,F0,73.85383977463844,91.25853670294909,41.8658432680984,1,Modbus_TCP,0.072,19691.18,1410,141,External,33.5.22.189,10.0.1.20,Malicious
2026-03-29 00:56:50,S31,F1,73.8781280758491,119.05466332783152,22.861978319396318,1,DNP3,0.357,3021.12,1078,154,External,33.5.22.189,10.0.1.23,Malicious
2026-03-29 00:57:00,S32,F2,89.50004992438994,113.96142574963724,32.86106062959301,1,Modbus_TCP,0.08,3538.55,284,71,External,33.5.22.189,10.0.1.28,Malicious
2026-03-29 00:57:10,S33,F3,78.08871763559229,98.78466110102895,20.875092909357935,1,DNP3,0.14,9170.54,1281,183,External,33.5.22.189,10.0.1.12,Malicious
2026-03-29 00:57:20,S34,F4,68.98419291759927,119.39910988076552,34.426704398090266,1,OPC_UA,0.336,2747.03,924,132,External,33.5.22.189,10.0.1.15,Malicious
2026-03-29 00:57:30,S35,F0,78.09758064530774,108.05644768908967,39.87302035103204,1,BACnet,0.166,4667.61,776,97,External,33.5.22.189,10.0.1.20,Malicious
2026-03-29 00:57:40,S36,F1,65.634280815192,107.4726797462174,23.555078707944546,1,EtherNet_IP,0.186,2190.33,408,68,External,33.5.22.189,10.0.1.23,Malicious
2026-03-29 00:57:50,S37,F2,67.05547946024893,112.44219538288596,28.666548167274968,1,BACnet,0.422,1346.24,568,142,External,33.5.22.189,10.0.1.28,Malicious
2026-03-29 00:58:00,S38,F3,79.9347109095792,114.35309364270412,31.93509876506471,1,DNP3,0.073,9698.78,704,176,External,33.5.22.189,10.0.1.26,Malicious
2026-03-29 00:58:10,S39,F4,76.75701798018191,109.69435821994509,47.585930739681494,1,DNP3,0.279,968.76,270,135,External,33.5.22.189,10.0.1.28,Malicious
2026-03-29 00:58:20,S40,F0,96.593836042724,93.842872390986,49.79765046268892,1,Modbus_TCP,0.204,6808.13,1386,198,External,33.5.22.189,10.0.1.11,Malicious
2026-03-29 00:58:30,S41,F1,74.49575596466532,100.14802517983495,21.347338969868474,1,Modbus_TCP,0.144,1143.7,165,165,External,33.5.22.189,10.0.1.28,Malicious
2026-03-29 00:58:40,S42,F2,83.22353401112174,117.8425092097815,42.83023770486176,1,EtherNet_IP,0.39,893.23,348,174,External,33.5.22.189,10.0.1.13,Malicious
2026-03-29 00:58:50,S43,F3,85.29057151678121,96.73846835531556,31.151721992070296,1,BACnet,0.192,1666.14,320,80,External,33.5.22.189,10.0.1.19,Malicious
2026-03-29 00:59:00,S44,F4,60.523778263533345,101.1650107151254,31.773745586884402,1,OPC_UA,0.466,1408.81,656,164,External,33.5.22.189,10.0.1.19,Malicious
2026-03-29 00:59:10,S45,F0,86.54149488066842,102.96230648832588,42.62794920041068,1,DNP3,0.23,1771.94,408,102,External,33.5.22.189,10.0.1.13,Malicious
2026-03-29 00:59:20,S46,F1,67.12143867479006,103.18214969083357,47.552792964362254,0,Modbus_TCP,0.185,588.94,109,109,Engineering_Workstation,10.0.1.14,10.0.1.18,Normal
2026-03-29 00:59:30,S47,F2,98.4428126987782,108.38818747483576,48.52785783507645,0,DNP3,0.146,7828.29,1140,190,SCADA_Server,10.0.1.24,10.0.1.18,Normal
2026-03-29 00:59:40,S48,F3,65.94650911012452,118.29227513234123,37.31367758114962,0,OPC_UA,0.184,2048.66,376,188,SCADA_Server,10.0.1.12,10.0.1.23,Normal
2026-03-29 00:59:50,S49,F4,76.58496494908096,97.22078135497514,30.713634779015084,0,Modbus_TCP,0.493,551.53,272,68,PLC,10.0.1.28,10.0.1.21,Normal
2026-03-29 01:00:00,S50,F0,63.413986723145754,93.64504128902755,43.62647257576337,0,Modbus_TCP,0.229,1545.12,354,118,RTU,10.0.1.13,10.0.1.17,Normal
2026-03-29 01:00:10,S51,F1,99.87497007383789,95.92411469579812,27.530041497869007,0,DNP3,0.359,1965.01,705,141,PLC,10.0.1.16,10.0.1.12,Normal
2026-03-29 01:00:20,S52,F2,80.08780041324971,116.60774700627809,36.92222086500553,0,DNP3,0.337,575.18,194,97,SCADA_Server,10.0.1.12,10.0.1.14,Normal
2026-03-29 01:00:30,S53,F3,83.81540069280175,109.37432437965617,30.757353845746195,1,OPC_UA,0.493,4671.4,2301,177,External,94.182.101.57,10.0.1.17,Malicious
2026-03-29 01:00:40,S54,F4,62.6830590955371,98.57720367717481,39.69893221123628,1,OPC_UA,0.821,1673.61,1374,229,External,94.182.101.57,10.0.1.18,Malicious
2026-03-29 01:00:50,S55,F0,89.99841881596711,114.47840816905853,27.211967386805206,1,MQTT,0.274,1456.23,399,133,External,94.182.101.57,10.0.1.17,Malicious
2026-03-29 01:01:00,S56,F1,68.39622372382343,115.84109989090308,25.747788372044774,1,MQTT,0.403,3023.5,1218,203,External,94.182.101.57,10.0.1.21,Malicious
2026-03-29 01:01:10,S57,F2,95.92217157762855,115.39543016070834,47.54717260026311,1,DNP3,0.446,15758.39,7024,439,External,94.182.101.57,10.0.1.28,Malicious
2026-03-29 01:01:20,S58,F3,68.20558561928028,117.56779600918664,23.054110488486106,1,MQTT,0.144,27589.55,3961,233,External,94.182.101.57,10.0.1.25,Malicious
2026-03-29 01:01:30,S59,F4,67.62750882654666,97.56723060520085,35.17873723204795,1,OPC_UA,0.134,10436.13,1397,127,External,94.182.101.57,10.0.1.10,Malicious
2026-03-29 01:01:40,S60,F0,61.46198671392379,112.65125786238835,26.625583488890268,1,DNP3,0.12,10128.62,1218,174,External,94.182.101.57,10.0.1.21,Malicious
2026-03-29 01:01:50,S61,F1,78.88267780439998,103.8161849182242,21.167898899770023,1,Modbus_TCP,0.767,2863.13,2196,122,External,94.182.101.57,10.0.1.18,Malicious
2026-03-29 01:02:00,S62,F2,82.59364533050466,115.25995658670185,21.080564548742792,1,DNP3,0.176,55761.88,9840,492,External,94.182.101.57,10.0.1.22,Malicious
2026-03-29 01:02:10,S63,F3,62.6283455771341,111.8547203148484,25.25665316317482,1,Modbus_TCP,0.103,14647.07,1515,101,External,94.182.101.57,10.0.1.10,Malicious
2026-03-29 01:02:20,S64,F4,91.02110466780042,113.29342339499173,46.00311063518001,1,DNP3,0.971,2667.41,2590,185,External,94.182.101.57,10.0.1.26,Malicious
2026-03-29 01:02:30,S65,F0,78.13155338992111,109.68485513043214,28.4743623193108,1,OPC_UA,0.718,872.78,627,209,External,94.182.101.57,10.0.1.11,Malicious
2026-03-29 01:02:40,S66,F1,80.9756107731032,95.32286308409121,48.513775117258874,1,MQTT,0.613,5515.41,3383,199,External,94.182.101.57,10.0.1.12,Malicious
2026-03-29 01:02:50,S67,F2,77.63050987752912,106.35080756690814,37.44866878967581,1,OPC_UA,0.651,4713.44,3069,341,External,94.182.101.57,10.0.1.17,Malicious
2026-03-29 01:03:00,S68,F3,76.03052243501304,119.54009218573525,33.09842569306298,1,Modbus_TCP,0.342,6573.61,2250,150,External,94.182.101.57,10.0.1.23,Malicious
2026-03-29 01:03:10,S69,F4,82.38561325232871,118.12164199491357,37.40266504008363,1,DNP3,0.443,4389.86,1944,324,External,94.182.101.57,10.0.1.23,Malicious
2026-03-29 01:03:20,S70,F0,66.2096098372285,91.29521207391035,35.50095155678803,1,EtherNet_IP,0.852,5665.73,4826,254,External,94.182.101.57,10.0.1.17,Malicious
2026-03-29 01:03:30,S71,F1,67.27712521981084,94.94444447188312,42.76328761271975,1,MQTT,0.698,6277.78,4380,219,External,94.182.101.57,10.0.1.23,Malicious
2026-03-29 01:03:40,S72,F2,94.47142484054069,93.95186320363686,28.474881979185568,1,DNP3,0.186,24254.06,4510,410,External,94.182.101.57,10.0.1.28,Malicious
2026-03-29 01:03:50,S73,F3,97.84461848534531,111.77939729955887,30.591511748009072,1,BACnet,0.851,980.66,835,167,External,94.182.101.57,10.0.1.17,Malicious
2026-03-29 01:04:00,S74,F4,74.93237265119012,114.53355989570835,46.82282907599752,1,OPC_UA,0.775,3286.12,2548,196,External,94.182.101.57,10.0.1.24,Malicious
2026-03-29 01:04:10,S75,F0,70.82978692574216,96.40534098932015,48.393695394512164,1,DNP3,0.145,12143.2,1764,441,External,94.182.101.57,10.0.1.13,Malicious
2026-03-29 01:04:20,S76,F1,85.75998172956062,105.17558078855487,46.776746824594234,1,Modbus_TCP,0.197,26320.92,5196,433,External,94.182.101.57,10.0.1.18,Malicious
2026-03-29 01:04:30,S77,F2,76.34936684392386,115.221090840336,32.583439818719405,1,OPC_UA,0.81,4455.07,3610,190,External,94.182.101.57,10.0.1.26,Malicious
2026-03-29 01:04:40,S78,F3,61.015454226413794,111.98404634298751,43.410965090206446,1,EtherNet_IP,0.911,4656.39,4240,424,External,94.182.101.57,10.0.1.11,Malicious
2026-03-29 01:04:50,S79,F4,66.24610389464762,106.26711616475545,34.29007199903296,1,DNP3,0.199,10062.69,2004,167,External,94.182.101.57,10.0.1.27,Malicious
2026-03-29 01:05:00,S80,F0,88.6388891538959,107.71043071376319,34.926195564383065,1,OPC_UA,0.515,6986.7,3600,240,External,94.182.101.57,10.0.1.28,Malicious
2026-03-29 01:05:10,S81,F1,86.35695767640605,105.2508164074884,26.14040327171852,1,Modbus_TCP,0.961,3926.52,3773,343,External,94.182.101.57,10.0.1.12,Malicious
2026-03-29 01:05:20,S82,F2,61.083839700139336,98.92645353956462,37.73390909775549,0,EtherNet_IP,0.334,1335.75,446,223,SCADA_Server,10.0.1.24,10.0.1.22,Normal
2026-03-29 01:05:30,S83,F3,68.87888647731798,106.95065978577048,25.58407693260044,0,OPC_UA,0.454,4719.26,2142,357,Historian,10.0.1.21,10.0.1.13,Normal
2026-03-29 01:05:40,S84,F4,69.24299186352286,110.66655906150272,29.946940972015813,0,DNP3,0.354,2269.92,804,134,SCADA_Server,10.0.1.24,10.0.1.16,Normal
2026-03-29 01:05:50,S85,F0,86.87570974394913,116.19968747582423,45.65090604859805,0,Modbus_TCP,0.297,767.79,228,76,SCADA_Server,10.0.1.18,10.0.1.12,Normal
2026-03-29 01:06:00,S86,F1,60.788421510174565,109.08874061937745,26.212274276325658,0,DNP3,0.335,1576.54,528,88,PLC,10.0.1.10,10.0.1.15,Normal
2026-03-29 01:06:10,S87,F2,64.16434327938295,112.83364611129474,22.134748555202982,0,DNP3,0.135,4521.59,612,102,Engineering_Workstation,10.0.1.20,10.0.1.18,Normal
2026-03-29 01:06:20,S88,F3,91.99664341492758,94.80214904863719,22.07022777838449,0,DNP3,0.293,1531.21,448,64,RTU,10.0.1.19,10.0.1.14,Normal
2026-03-29 01:06:30,S89,F4,67.14178648217334,103.8467242325937,48.22353561509324,0,OPC_UA,0.202,4832.37,976,122,HMI,10.0.1.17,10.0.1.11,Normal
2026-03-29 01:06:40,S90,F0,86.10984431407499,90.2799485948128,35.20761313885504,0,DNP3,0.372,2294.06,854,122,PLC,10.0.1.28,10.0.1.21,Normal
2026-03-29 01:06:50,S91,F1,69.52731124186906,97.4003659356487,32.28236215451055,0,DNP3,0.295,1268.13,374,187,PLC,10.0.1.10,10.0.1.17,Normal
2026-03-29 01:07:00,S92,F2,63.97765571037381,111.79385145339015,44.32635743023755,0,Modbus_TCP,0.35,2403.12,840,120,Historian,10.0.1.15,10.0.1.17,Normal
2026-03-29 01:07:10,S93,F3,69.72688763997816,119.7542985404809,45.07477783731548,0,Modbus_TCP,0.361,1288.6,465,93,PLC,10.0.1.28,10.0.1.10,Normal
2026-03-29 01:07:20,S94,F4,88.89067727422636,92.97534298761647,29.96573099346814,0,DNP3,0.177,5974.62,1056,132,HMI,10.0.1.17,10.0.1.15,Normal
2026-03-29 01:07:30,S95,F0,94.22785872425143,102.04482947583864,40.80854172421385,0,BACnet,0.048,8261.42,396,99,PLC,10.0.1.16,10.0.1.21,Normal
2026-03-29 01:07:40,S96,F1,93.20879458267967,114.00212906097478,43.1336844755566,0,DNP3,0.055,4397.5,244,122,Historian,10.0.1.21,10.0.1.19,Normal
2026-03-29 01:07:50,S97,F2,75.88734118473819,96.12106903886696,39.63952060597863,0,EtherNet_IP,0.283,2405.09,680,85,PLC,10.0.1.28,10.0.1.18,Normal
2026-03-29 01:08:00,S98,F3,86.72340546282584,106.65254847906859,24.547852244002982,0,Modbus_TCP,0.059,2150.92,126,63,RTU,10.0.1.19,10.0.1.13,Normal
2026-03-29 01:08:10,S99,F4,68.19937181663283,111.99213888089025,46.27649250551171,0,MQTT,0.351,1583.75,556,139,PLC,10.0.1.16,10.0.1.27,Normal
